3.142338036308218729e-01,-2.308724975181674743e+00,1.267171123439307712e+00,-3.874553139431067827e-01,1.364084007331099802e+00,-1.357974150575983696e+00,-2.452538786429521167e+00,-1.780513849959093620e-01,-7.108856842209020366e-01,1.799233738518788872e+00
2.679383323231868452e+00,1.881350631600881229e+00,9.332546500386175170e-01,-8.081752191006976727e-01,-1.865304795341182986e+00,9.041496754055047269e-01,8.068820915306724739e-01,-6.211449093222173312e-01,-6.045451515139718124e-01,-6.919748801978686803e-01
-1.421290214981909550e+00,6.688144460466960428e-01,1.553051610582300290e-01,2.071875913781930922e+00,1.721024226069100216e+00,-7.159878876600037079e-02,2.666678550592264663e-01,-1.947508575106703388e-01,1.561728779394599975e+00,-3.620248443763124380e-01
-1.842269825261176663e+00,-1.590996016632029386e+00,-3.895189723847651386e+00,-2.347299524014174188e-01,-9.995829560706426253e-01,-4.398517227891267090e-01,9.907015648358650228e-01,8.972191417600740015e-01,-1.406994443863380573e+00,-9.447573041514132353e-01
